N,P,K,temperature,humidity,ph,rainfall,label
128.7173295093984,64.41540019715596,55.07602481988789,21.66452586902747,68.69113731086976,6.742442054342928,92.06852281262628,wheat
73.7947534397409,42.29107359060535,40.1765265017918,25.92637547237971,90.51811757130487,5.772934334036754,232.7249675875089,rice
87.74509426496408,57.09288119278618,53.74079471933746,22.54690207045249,62.79071770734615,5.9340761825446275,129.17143230315946,cotton
126.4239504129072,75.98340334287134,59.373163109222844,27.872269649598994,72.96125712344642,6.957715599790814,280.68520823371483,corn
179.70958882711284,93.98347700845552,78.98432871370194,26.578292913298476,71.45314527979131,7.401083007166269,202.21690068398772,sugarcane
141.24965877531528,58.71995253327587,50.704801506459376,24.153578964433414,68.12650927295934,6.443450329802702,91.37055285791064,wheat
129.58837327450618,68.44893831208022,42.75869641271271,20.900467571106436,71.38967346129994,6.545563626047482,77.9497245100966,wheat
145.50307914924312,75.51709943524273,62.5721476837062,18.9833462204461,73.83734045527213,7.022967684652593,299.06909060333857,corn
97.03220728507928,41.270388307974976,28.711390915189135,23.08400669740514,80.17801857221183,5.903673275153644,214.30083133948102,rice
123.40211841898052,74.41697295883137,55.96785262867655,24.39160691166166,68.77504726344249,6.243125487721134,270.6129301874049,corn
155.02029925356481,82.8212948326267,78.87599722306925,35.405279069081125,82.1333961130764,6.630116301054071,177.308273299997,sugarcane
118.14840793967423,53.13165745246194,38.44066182723108,16.46032052790852,65.43749934722547,6.507286895530033,78.38920268349409,wheat
70.84886622512592,32.63389390930013,32.60401051843647,29.33730464328168,82.54337942844865,6.219133840780169,218.55288615779352,rice
104.0495690174834,59.07321830413622,44.396662138016076,24.04200803195852,65.07105639326767,6.494712408670463,94.38849839567152,wheat
78.53214787900488,44.74024563310361,34.01449309908967,29.53863923512923,85.42639827261137,5.551157517973783,230.31066759298275,rice
86.63229689266223,45.425109562749164,42.938945841102715,28.77073914542789,65.78899909190177,5.8088637610649485,124.94630997398518,cotton
68.18955176074759,45.604254675865946,33.295390140736984,19.45431437621394,88.70266756708136,5.726928330788271,217.09023078530225,rice
137.98662238226,76.04337240125668,55.79350069445283,21.779675068654996,68.8496241493281,5.916061623921076,253.49785768730612,corn
66.3085446395846,40.36188610669572,28.589498375120176,22.795408331857054,93.09234288442522,6.449293775714261,297.80228516587977,rice
156.9422370494823,86.3470327953164,66.35155660385291,33.585982342267606,83.8307356560184,7.391139694840826,177.26109325315483,sugarcane
103.35087999256606,68.52099573273225,47.617567332997545,21.767823077927527,67.11375684002724,6.4333347912074705,86.0467404247717,wheat
102.2839612700291,53.66582094571784,54.685313749421546,21.25433618747801,64.11306710574863,6.414350099939147,80.47673424180994,wheat
174.71826068978834,73.28923016277722,60.698030104566726,30.93070107746713,74.01893453078446,7.040321943054592,172.9898538180156,sugarcane
117.31010621791096,65.21995473944142,48.690781685868394,23.556804664569036,69.6465276189624,6.20278413161217,87.17850163834456,wheat
118.45005390929877,61.86039743842021,51.50736615119864,22.490998970307935,65.86211539611864,6.561626074465691,95.54499488124942,wheat
121.47652036216245,64.02495847828378,60.69043908038781,24.259720558178383,67.62834576662136,6.201054091406577,88.43409468560752,wheat
135.1093538826658,69.4458297207964,41.75856688053042,20.960147094395843,67.95814902691167,6.2809657250271425,88.59751618467183,wheat
95.34643292789332,48.27734732734559,44.018303858279275,32.037130782350246,56.837438451927305,6.009136269323504,144.76398918590604,cotton
117.13138248955384,61.24061026119357,54.4542160107474,15.058714482585417,61.3992883725775,6.165369222471882,80.39807920983283,wheat
135.13867814563517,72.79948656586546,51.87429789209579,25.44798836053494,68.0655154546135,6.399170988419908,258.2369123923115,corn
177.06682380095015,78.44319886778995,73.06090594943265,25.879021521530277,79.5830273888529,6.181031840024709,191.48761845968295,sugarcane
149.52604326967153,87.10407688909993,72.56781638507977,27.275788570957204,83.08373241455004,7.250592029915944,161.9067457311952,sugarcane
115.1416057969943,67.74972530373368,53.92243287546588,28.45332396990208,72.78595693649926,6.537537648133968,250.11792368014795,corn
128.83748624173913,54.73984836157494,52.86572510481784,15.066735740959215,61.69817425251714,6.637902373643887,85.31667163179907,wheat
93.12389829379713,41.241242980244564,52.834779370113424,26.69489260178649,61.72214268102163,5.8199974092247295,105.08342808413448,cotton
104.19818409690421,43.50752141037815,40.43518563910294,26.732918144588535,61.54332010548738,7.122278908545799,126.83302692971749,cotton
65.21662294221623,44.38051378081691,30.762537324639563,22.52028361360176,83.62043976897313,5.557130361395536,274.827139802261,rice
124.09001765871001,59.46225137572939,56.84660257320887,21.33053460843241,63.86382491746498,5.994079269964764,299.9042270320772,corn
158.1193435765419,73.81743034425584,57.23479647789041,20.865644039775574,66.81830884864416,6.01245644249501,283.98080377319246,corn
132.8342846025146,72.08348754380313,57.837266907956256,18.856320591524216,73.73631246623636,6.332067983399785,247.98933684676376,corn
156.74556098490353,83.79659121753016,63.713186091870654,28.084998003121644,79.66089005259987,7.44319502675327,181.342113750215,sugarcane
182.045619814185,87.58185227950999,70.54819731178105,30.026571851783928,82.51257756150117,6.2705175651119545,194.64509247149942,sugarcane
86.02975288113812,32.44816608810818,29.579296991188585,19.48212286555281,87.9287661462315,5.927419902673208,281.1310555956704,rice
112.36409466728948,62.07946194716789,53.34761622363739,15.388018901092751,62.301188329607534,6.6447631584438405,89.36866001124358,wheat
164.8729655745288,81.9643179380553,72.6242803014659,27.39766797632528,69.25236137058357,6.631761306760657,170.70720637765567,sugarcane
133.23255271937973,78.3833192408834,63.612367931527395,20.417538426116725,65.52645762058633,6.961536479406695,269.55981012718684,corn
135.6648545518025,79.15441669472142,65.06989217015477,26.236713481864403,74.04372070022855,6.8417491385642615,253.8143920217386,corn
159.85243050499184,73.09670376370222,57.81748829420539,24.670018365792238,66.9008154592127,5.874651474279973,264.5248591780125,corn
139.69111900843734,71.0791265885282,69.3915747425674,24.87992278383033,78.25383871577232,6.755224849276219,148.92838090818267,sugarcane
66.82492646145563,33.45356734455543,40.964237106639146,21.08567544980819,80.3873545134421,6.321063793155664,218.1076519570368,rice
104.10198842102616,55.37388720640636,45.68307944576559,16.909960157917816,66.225205752666,6.38095297324224,75.1526888078293,wheat
101.1182872626613,67.32733062704538,45.89985014895854,20.56190707101634,66.17980702651101,6.693506495956324,80.31642293474623,wheat
127.53817481604587,64.34703231790226,54.03875469807636,19.506490158407374,74.09786836918487,5.542556902587048,273.9440473659181,corn
140.44909308604943,60.27381615617084,51.35083725960662,17.26589949793131,63.8777388309315,6.721465618968648,93.23241757745545,wheat
126.06361022220804,70.03891738047112,68.57996165246216,20.449644911412232,68.5844010802083,6.066814752782598,252.26208910388976,corn
85.63250271651363,48.0320838811631,51.326427188393296,21.911605334068742,87.17159543152675,5.5775254231145075,196.0995537780407,rice
106.50295436242482,52.20082528553922,50.24604806586442,23.587312771883298,49.08684031650719,5.513899774637933,144.87208598065726,cotton
131.23788838657705,69.70833091223554,53.128735819499994,27.545485697326157,63.63591134467123,6.049985962770861,246.15857516869818,corn
85.98969465163007,60.35865577049562,52.26127001396067,23.144877916935055,56.4446191208737,5.695735604645186,92.97102316620135,cotton
80.10410989767178,32.93809489051151,41.31191958572594,28.600059069696023,92.95144997106128,6.663458373582139,244.24877554907513,rice
86.55796576347115,55.6463344044963,52.01296686832397,27.703420791212693,61.844262883689645,6.348277014213613,104.78235332366978,cotton
112.23335465802816,57.824344269989254,40.349628513634585,24.15189807351295,51.13851290543918,6.027500543695938,106.35851232527432,cotton
107.2121537769265,62.079741777568,53.8247925406762,24.149807840493633,68.37943848169567,6.803075581213647,86.7825942054547,wheat
77.92563477747458,35.22983020223141,43.53354609703436,26.534484040914073,83.75001287621609,6.1952255658493245,258.2075731975008,rice
75.4902414842947,41.889320993346004,32.83738234453525,25.496630467777656,93.11701415544366,5.665819435159639,274.1735660524676,rice
176.5693429862977,71.00675020359779,80.30771491468623,34.97344450605072,81.04201384632101,7.232619916149538,183.4086501043199,sugarcane
145.2151894339493,83.12102943802046,67.1448308642206,29.2958361024354,77.93703102570626,6.858819814016928,180.9221200239785,sugarcane
87.64826280932579,42.82200764924359,30.449708576451783,30.475630107178816,85.73104189321855,5.77669422382597,295.53548601473807,rice
107.57498829098776,74.82120437559307,53.04640304696523,15.354375480973053,69.67518147038497,6.419659772515068,86.96332431928663,wheat
102.21160448704688,56.26044980676054,49.7830076837805,19.463929355883277,61.56799440091824,6.212317591090726,95.45421526310928,wheat
97.43662185105192,50.179325031987446,35.66362143350775,22.37542814737402,55.552013733828446,5.955142288133222,121.25746425680752,cotton
100.00052234858934,49.963038407262786,46.229915813897534,18.939138043146283,92.01872292711342,6.3139528460408965,285.79302896581913,rice
79.5661775596739,45.57072649376691,52.52956245529243,29.29997470441186,55.44624557356726,6.5809226367604445,110.80243110437827,cotton
66.60679144387922,43.53307833588244,34.001178594651094,24.78920737306486,83.75154304815406,5.722768034629529,220.95186171252314,rice
117.20265219321305,51.36018415273981,45.23212978621867,18.109924735784006,64.83626237538446,6.771622936168478,93.47812091360296,wheat
153.33336604139913,79.68646064754347,78.11026868237016,26.663233929146696,73.98396670707318,6.03640330770271,172.32433779707625,sugarcane
141.4912820798273,69.94009883532287,66.29904723633128,21.16354413654492,73.00517874209676,6.846201770393831,260.325048411634,corn
115.64324080035146,58.20450018389556,34.67516749114726,30.289003344100628,58.88604172810446,6.553996559487382,139.6609253287886,cotton
103.3601384374828,52.35631959799396,38.648645896953,17.095113010927726,67.34778819544252,6.169387041451676,74.30656288212452,wheat
77.41066888672654,48.4253176132673,43.40477486672999,22.721308182451878,94.73952360218354,6.093870066691427,218.83627988670608,rice
80.71493536515284,29.21935457376305,30.03944538893784,25.597113536970298,89.02063270505347,6.186651537207011,190.4372528128555,rice
110.7157515217923,60.20925487782295,54.33219774391255,24.549255095228585,66.72701793446149,5.954819280122953,93.54405602626206,wheat
124.75176136767848,47.330097390396496,45.96604223975841,27.018187565622842,58.105496208746956,5.8398115384736835,107.70109002237947,cotton
76.85666068166198,42.28489030261636,52.1391584144069,28.723219127680135,83.85464512837576,6.370225575417241,296.4429830337269,rice
134.37581733164737,57.548688808097324,43.53175884868623,16.848167538641583,67.06052828396076,6.3594991396616996,87.60700577070865,wheat
107.47537760299406,46.944617356884294,39.861504103427286,25.40598242450928,53.58742449852957,6.616005413518553,152.35670560379083,cotton
123.86334611355214,76.36375353146195,51.048703005800284,24.297795645169483,70.90354668413981,6.921315741826475,291.0339342737649,corn
112.47542347692678,47.63595255413357,43.1931767193281,29.526257744292984,53.27838080288695,5.817932693756992,147.19824729893963,cotton
121.31589124222276,70.57541829556689,45.75002791834241,21.22226582888074,63.8314341475177,6.271286641587807,90.2161000398548,wheat
109.39464777334858,55.065647129160844,50.60029184058959,24.457693342606234,59.51401526708305,6.056791344256019,105.83822188111124,cotton
106.2943913752056,60.75417281430108,50.92411430962984,25.282936946704893,68.46526005997474,6.935573675229852,92.98550380026417,wheat
123.56338895088464,67.97943098547584,55.67401133156755,30.54752695691695,74.47874944196239,5.9043334630006,219.11142747499477,corn
153.57867491964512,73.07868961083449,70.18014735146453,30.555518749704866,66.27029519406618,7.1169324230983335,284.2794177720455,corn
151.58166541083312,63.78114093193098,49.370544448817796,29.481563981347527,72.36086406973293,6.571531623104723,219.97895498410676,corn
148.20350954120053,72.78947152011047,71.47772353987473,26.557162702450725,81.39547924858898,6.032815497451707,168.5375097133606,sugarcane
74.69582620015676,34.53845769137236,38.7880298541763,25.257363626032177,87.76011749278125,6.376380714954751,215.854452808056,rice
165.42109878736855,79.64934327941235,62.10546025374308,28.549330210861235,75.71382828030826,6.501538253983909,172.03771461154233,sugarcane
100.19729137525643,55.27145280696002,36.81149582609248,26.801524424025292,61.06500077589887,6.351618357466145,122.11628626915038,cotton
156.1688151379048,91.80153575150045,63.817584799959064,29.385203395931946,81.9483582603304,7.469257890972907,156.90495430110906,sugarcane
138.77532026556386,66.37800801482545,64.67698079751577,28.40238346704752,68.2546550457774,6.320455659601182,256.50467510814735,corn
157.37591144251462,87.4036110958405,64.9315262575208,30.80703989487069,72.4044419455505,6.858410659815159,169.47929195864367,sugarcane
68.13474708326565,46.30737526821084,37.55688792400977,23.56172970365646,89.16685211364228,6.0218909997124666,292.38692135054885,rice
101.29716262720902,44.278450850003665,50.313266748372016,22.731367542277077,63.82136132654928,6.674894446716176,138.68006017374103,cotton
168.7592680020413,70.87939718736372,72.32948394565237,29.26657779467303,81.1705533864187,7.078394813780166,191.671386699003,sugarcane
118.81743455595664,64.97566348616334,57.14007213903467,20.248679554908158,67.60096157610039,5.962550376736265,99.27376575935607,wheat
135.55920528944594,77.14587733389064,55.65526392627324,19.5010666408977,72.0300885799643,5.517606146652291,281.6272667912231,corn
119.41135797498524,55.35185447794106,56.97858815334057,22.96902514420128,63.60580223624008,6.621487420875067,102.92118681530415,wheat
83.57693326209059,29.209876302758296,43.93570949208192,21.34554019939912,90.21766879982792,5.763247437939341,191.31288475110622,rice
95.49762311089401,50.93169507127624,48.31195195555331,29.48957388183216,58.877664508186506,6.729245267393395,101.02699963304713,cotton
146.4122357315305,60.20950488862834,47.68019342231441,24.829530185982797,74.32792985405155,6.551482282129851,243.99741283689627,corn
131.2934795223421,73.01416100490383,58.4404549826945,25.188991938546508,65.98394566179088,6.335019645104194,246.924507988117,corn
148.78989214785702,71.03810428046293,56.187262755066236,24.088599634843142,72.29571577145822,6.3581750971293305,251.53234005473476,corn
148.48663710603358,64.53196388878094,68.51925556152571,27.99037390920512,69.94655138466055,5.781690991151085,296.0783767641067,corn
67.9935604200342,38.150067903158636,48.16479478520364,24.345657829965006,89.51122235782078,6.591479761395494,243.89693523307142,rice
122.23710380984517,62.90718066698759,52.723990478586735,20.785960671043686,69.86330654740718,5.6466788526411476,238.49478133855868,corn
67.57183571170418,49.80205983651641,39.429439378640254,24.67656658787527,90.72963155479346,5.912544211083099,261.0247017007852,rice
104.28828784653285,44.30962810647979,41.98171638805932,22.940523303760745,84.37764456513237,6.287565840705727,285.37675335872325,rice
88.3836828553511,40.10203006397024,46.455999462830626,20.01684015043996,90.80846687505014,6.246617567301974,249.7937276878544,rice
85.22973362837745,43.02480730270887,41.99813402479137,24.410280169971347,83.71669035581438,6.45101522233933,237.08255940925966,rice
94.90872392636923,47.23210788907718,37.068923024372914,30.47198561900417,60.592687800554636,6.077114271697612,135.0939789752648,cotton
153.66358105680177,92.12550721117852,69.81019673742107,30.37592648466006,77.20940516403242,6.238235717524054,193.10131691308055,sugarcane
102.33138554130385,42.76056243664751,33.59254755515571,29.069112883487154,89.33431324180503,5.724588453465929,228.5315543670663,rice
78.96198152051123,35.548113836826616,42.6092252567867,25.276912958373508,84.47766747867976,5.658077267088478,222.43965807230563,rice
134.92100943796018,71.90734965749677,65.85415808085996,23.26472966138397,68.72554798925613,6.722182485242976,225.96706420200576,corn
137.8097323262717,86.64946640471722,77.64891330219727,33.519800287971094,83.50375810251937,6.123250903504354,170.36955642018626,sugarcane
144.7203020944315,65.39001037795165,65.72550889411134,19.74215812516243,75.52442590833434,6.711612545214695,200.4095406328983,corn
99.65557155536825,51.204364026884775,45.34355208641821,27.37129101722618,59.94748473689127,6.073445543180109,101.67482219595756,cotton
151.30011935617384,71.84203300820627,65.70541639316113,26.539314154877356,77.36170330604736,7.066759381665665,191.95118433786257,sugarcane
84.87484571657406,45.58713704095644,49.38316821860448,32.24682414510309,53.01545403697779,6.420458015381048,112.01266137055252,cotton
142.88774797104008,69.12872136267232,50.93818458021611,30.03612915500047,70.32797663005498,6.807987880155506,270.858249991989,corn
113.14449603677573,66.00261864006677,53.31711968580408,22.21463858786081,63.514112247482004,6.638746776831309,91.50090922842557,wheat
85.90923933641366,42.99383234226682,39.085252224837845,26.116903542308375,80.72652046485625,6.100325360785563,207.5735419429242,rice
164.7290156320895,74.4009065415344,70.1935166249984,27.455568223162487,75.95393578685713,6.691213671823953,169.53017420393775,sugarcane
110.53953967762567,38.9257532049087,47.03935121407107,25.15103384413705,61.06652738145002,5.643417248552664,137.9063069692994,cotton
171.46053840649193,88.69756270594061,63.304828419508866,26.150008408195045,82.11741781184396,6.751042987042194,149.8664967243897,sugarcane
99.16491623134092,45.053864192232645,52.228921290326554,28.002397139423522,62.86966452029056,6.940096414055036,138.0278551275243,cotton
87.14439684176723,51.79005016015648,55.927234283045635,24.48793264337363,53.3754079207654,6.872314004639842,123.7710856118249,cotton
101.77125237044623,65.46833445685904,55.99363320227231,25.392632384071675,69.30197952114452,7.0063678201708965,77.11949871174582,wheat
133.2380498755194,73.31803547443457,58.890623208140596,28.596053080173146,72.02540792022415,5.271572772750049,303.75448597069516,corn
131.72678606595528,71.17205942589827,51.920599056672444,25.136003498210304,68.31808019115161,6.399016664047283,281.9502327206745,corn
82.38606255439508,30.82727844762935,43.87225883610347,21.523857648923347,88.09198494328294,5.553897143997805,213.8469498700963,rice
157.34463425050174,79.17936136103324,66.75304123663105,26.36843405737907,80.97424223647155,6.7113397781408874,185.6595663968891,sugarcane
154.66317166667747,79.0300617050952,62.90389926449608,25.050964728371422,73.67478241400153,6.013850681867989,215.76292486320264,corn
114.16736295079326,55.87082251583597,44.366275928166466,24.545790990149904,69.64143327182305,6.787696310284402,76.56434074015257,wheat
87.75351906277437,60.57719737104412,38.80929658011329,24.64191391098888,55.64427117067264,6.616623999214335,132.6822428648818,cotton
94.59651631804091,40.99298677862794,40.79697082947904,23.961389988292876,88.33885996567683,6.493715159622415,266.78912877117745,rice
111.94606428974478,64.24891635584521,61.320908118228196,22.73476850944457,71.10185935182457,6.7436455736479965,89.79717147337868,wheat
105.11402152458841,50.34097307663419,47.17030952831207,24.323472598314915,52.920498241871286,6.828667805797353,122.87542810592312,cotton
84.90374613272728,42.52364506721133,47.23724481818432,27.791011809498897,53.54268227521837,5.956475083825656,141.17036593517182,cotton
90.44093599798589,56.17482613763391,34.93012924646552,27.430470723682873,54.45486263048039,5.858263071564827,114.05787088861348,cotton
180.83001667063135,79.97469984833863,79.16992751567074,33.01936545598592,76.61735944155272,6.455174321343307,169.02289208037922,sugarcane
95.95663522936742,48.2756557361888,53.94712618036225,23.34619158448436,54.47587679796447,6.728839424039179,143.73124856263632,cotton
92.05413722261169,35.42479190885935,41.1970334460491,22.769544465399207,79.71371315253668,6.334542123603662,249.11585695701083,rice
163.02808351556067,79.852890204738,67.87362306488075,19.86505581284027,71.77766891218444,6.9979505536519415,252.71217624761584,corn
87.08236968467524,39.02723066657116,36.22004794998706,29.44599850987693,81.59704815539783,5.646876650970811,276.7065399563628,rice
147.57866135004429,70.99541549013033,57.734116031113516,28.91783482946751,67.6408274759886,6.9042781363397,239.43593525953074,corn
146.5811535628701,62.80534666499872,69.32323594940307,27.485063366794165,67.72238596142932,6.640571882628481,255.59356167583633,corn
68.05128644780132,31.489169114309757,32.69585900682819,26.636436441929863,82.77649891686904,6.382595126056992,270.9309968249972,rice
115.38486159308349,40.005654070533474,52.95254521591016,29.777998259715538,63.42100044332752,6.405968839450274,131.04891915736135,cotton
121.65594778937452,51.518012133123015,59.04649741396089,15.798200085328062,61.47039482451425,7.005964224886604,83.61012724539121,wheat
72.5929306991973,30.30165086842324,41.43154308260971,28.90569694921968,90.83562609900251,5.977918016802213,238.74255828013867,rice
124.6924776215891,74.61942972746385,64.84912481431783,24.878750161476866,71.71218683577277,6.179285226437617,244.43966932661647,corn
98.830479944386,56.46912448974996,47.48691932915485,23.566281485917273,63.66341537983722,6.408961761607465,73.53563718363478,wheat
82.649348104379,39.23989192038685,40.91498789548581,25.623144169182428,65.76315447334926,6.306250222424724,151.8918063968226,cotton
155.92584061266746,75.30236908389348,64.74851590838442,25.86058723305412,72.00324618980211,6.764915549467476,254.55719629189358,corn
102.67748707092557,44.85521356131755,37.49184468897227,23.97498257968852,62.809688775868175,6.796850228632835,129.35273078750305,cotton
122.4407713102865,72.02331457352314,52.662175235254175,25.023981833010282,67.16697609558675,6.411055509116834,226.7636522603215,corn
104.98632739356646,59.8643722776992,53.93298327875518,27.303343406838366,52.158324941305736,5.51424550892116,121.63748481362983,cotton
106.25990452813232,49.46069954867152,40.1101458357455,16.004296928587234,66.31843554296441,5.903666167739996,77.39014645719281,wheat
145.89905793220365,75.68515965798755,68.59890269732415,22.859465955778816,73.64565586960451,6.094635936249671,267.4166433237733,corn
76.24371556018073,40.82290355353065,29.281237681036526,28.98523209815147,89.38961145803529,6.420432602690142,232.17550793047062,rice
